Date,Song ID,Song Name,Artist Name,Release Date,Genre,Stream Counts,Download Counts,Chart Positions,Social Media Mentions,Social Media Engagement,YouTube Views,Playlist Adds,Listener Age Group,Geographical Location,Listener Gender,Campaign Type,Spend,Reach,Engagement Rate
2024-11-08 03:17:39.105863,7,Digital Dreams,Soundwave Project,2024-04-27 03:17:39.105863,Indie,7123,1342,18,2433,98498,80602,771,45-54,France,Other,Facebook Ads,4513,132703,4.51
2025-03-27 03:17:39.105863,7,Harmonic Distortion,Soundwave Project,2024-05-02 03:17:39.105863,Pop,16089,865,91,1406,48572,74155,454,45-54,Canada,Other,Facebook Ads,5201,33415,0.41
2024-03-12 03:17:39.105863,1,Bassline Rapture,Soundwave Project,2024-05-14 03:17:39.105863,Ambient,27161,1643,2,2915,53503,76538,789,18-24,Germany,Other,YouTube Ads,5826,106563,1.55
2024-05-02 03:17:39.105863,1,Love in the Time of Data,Soundwave Project,2024-05-01 03:17:39.105863,Ambient,17333,1875,29,1972,55318,36858,505,35-44,UK,Male,YouTube Ads,2936,76425,3.2
2025-03-03 03:17:39.105863,4,Bassline Rapture,Phantom Harmony,2024-04-24 03:17:39.105863,Rock,8706,571,97,1961,93378,69134,515,45-54,USA,Other,YouTube Ads,2761,26437,1.99
2024-03-24 03:17:39.105863,7,Daydreamer's Tune,Binary Beats,2024-04-20 03:17:39.105863,Electronic,7873,1674,10,1338,32381,20428,434,25-34,Brazil,Female,YouTube Ads,6628,154091,3.84
2025-01-13 03:17:39.105863,7,Daydreamer's Tune,Orchestra of Lights,2024-05-14 03:17:39.105863,Indie,12865,1712,79,2384,74673,88039,451,25-34,UK,Male,YouTube Ads,2716,27273,4.41
2024-05-06 03:17:39.105863,3,Rhythm of the Code,Soundwave Project,2024-05-01 03:17:39.105863,Rock,2819,400,50,2476,16202,36073,205,25-34,France,Female,YouTube Ads,5355,194873,1.34
2024-04-20 03:17:39.105863,3,Nightfall Symphony,Future Sounds,2024-05-13 03:17:39.105863,Indie,21491,1128,40,859,6807,15919,323,45-54,USA,Female,YouTube Ads,5804,65226,3.46
2023-12-05 03:17:39.105863,5,Nightfall Symphony,Melodic Minds,2024-05-08 03:17:39.105863,Indie,19404,1773,18,243,1960,52473,312,45-54,Australia,Other,Spotify Ads,3750,26411,0.18
2024-01-27 03:17:39.105863,9,Nightfall Symphony,Phantom Harmony,2024-05-04 03:17:39.105863,Electronic,16008,1325,22,2948,10818,41340,432,35-44,Brazil,Male,Twitter Campaign,4223,162877,2.69
2023-08-19 03:17:39.105863,6,Nightfall Symphony,Future Sounds,2024-05-09 03:17:39.105863,Rock,8030,780,6,895,22163,25837,529,18-24,Australia,Male,Twitter Campaign,2247,125992,3.71
2023-10-05 03:17:39.105863,10,Nightfall Symphony,Soundwave Project,2024-05-13 03:17:39.105863,Indie,3193,1798,91,1848,44194,41644,719,45-54,USA,Other,Instagram Ads,3095,49427,4.6
2024-12-09 03:17:39.105863,2,Harmonic Distortion,Melodic Minds,2024-04-24 03:17:39.105863,Electronic,2194,1062,56,748,29798,62623,743,18-24,Brazil,Female,Instagram Ads,1543,30460,4.39
2025-03-17 03:17:39.105863,8,Bassline Rapture,Phantom Harmony,2024-04-22 03:17:39.105863,Pop,25820,409,28,1596,82777,76629,525,25-34,UK,Female,Twitter Campaign,5923,42659,2.08
2023-05-22 03:17:39.105863,3,Digital Dreams,Binary Beats,2024-05-15 03:17:39.105863,Ambient,15525,1277,8,1368,1208,40568,158,45-54,France,Female,YouTube Ads,2166,114607,2.13
2023-08-11 03:17:39.105863,8,Echoes of Tomorrow,Phantom Harmony,2024-05-10 03:17:39.105863,Rock,20096,1822,50,926,28804,27470,963,18-24,Australia,Female,Facebook Ads,6701,175414,1.1
2023-11-11 03:17:39.105863,2,Rhythm of the Code,Deep Bass Nine,2024-05-09 03:17:39.105863,Rock,14586,369,94,2356,39743,32259,844,25-34,UK,Female,YouTube Ads,1933,163440,3.17
2024-11-12 03:17:39.105863,8,Daydreamer's Tune,Soundwave Project,2024-04-30 03:17:39.105863,Pop,29860,1665,4,261,85487,61789,352,45-54,Germany,Female,Instagram Ads,5362,199171,3.09
2023-05-24 03:17:39.105863,6,Love in the Time of Data,Melodic Minds,2024-05-06 03:17:39.105863,Ambient,25191,825,39,99,77698,56277,546,45-54,UK,Female,YouTube Ads,2143,78911,2.47
2024-08-12 03:17:39.105863,6,Daydreamer's Tune,Binary Beats,2024-05-09 03:17:39.105863,Indie,24027,469,77,310,85013,90075,330,18-24,France,Female,Facebook Ads,2843,28024,4.59
2024-03-20 03:17:39.105863,8,Echoes of Tomorrow,Deep Bass Nine,2024-04-18 03:17:39.105863,Pop,4476,1166,90,1698,88575,49685,411,18-24,France,Female,Spotify Ads,2151,35432,3.41
2024-07-23 03:17:39.105863,7,Bassline Rapture,Binary Beats,2024-05-05 03:17:39.105863,Ambient,6594,655,32,1590,57131,7315,565,35-44,Brazil,Male,Spotify Ads,2555,174244,2.08
2023-10-09 03:17:39.105863,1,Nightfall Symphony,Soundwave Project,2024-04-23 03:17:39.105863,Indie,29873,1292,3,2903,24894,39400,483,45-54,USA,Female,Spotify Ads,3993,80362,2.74
2025-03-24 03:17:39.105863,7,Digital Dreams,Melodic Minds,2024-05-12 03:17:39.105863,Electronic,6580,715,66,985,46590,92887,919,25-34,France,Male,Spotify Ads,3659,96560,3.28
2024-05-29 03:17:39.105863,3,Retrograde Motion,Binary Beats,2024-05-07 03:17:39.105863,Ambient,12060,119,79,2872,51833,45919,722,45-54,France,Female,YouTube Ads,1803,52590,0.15
2023-05-23 03:17:39.105863,6,Rhythm of the Code,Orchestra of Lights,2024-04-19 03:17:39.105863,Rock,23457,321,40,2127,53060,45920,468,18-24,France,Other,YouTube Ads,6472,45216,1.63
2024-08-17 03:17:39.105863,8,Rhythm of the Code,Vintage Beats,2024-05-16 03:17:39.105863,Rock,19459,477,5,1247,76129,42316,547,45-54,USA,Other,Spotify Ads,1604,98377,3.32
2023-07-01 03:17:39.105863,3,Retrograde Motion,Soundwave Project,2024-05-10 03:17:39.105863,Pop,1151,600,53,321,69098,26852,894,25-34,Brazil,Male,Spotify Ads,7122,143123,2.0
2024-04-29 03:17:39.105863,2,Harmonic Distortion,Binary Beats,2024-04-20 03:17:39.105863,Ambient,8035,1548,45,1298,94127,89869,776,18-24,USA,Other,Facebook Ads,2242,88800,3.88
2024-11-03 03:17:39.105863,10,Echoes of Silence,Phantom Harmony,2024-04-18 03:17:39.105863,Ambient,25645,250,25,330,68945,90025,265,25-34,Canada,Female,Twitter Campaign,5039,30648,1.77
2023-09-15 03:17:39.105863,8,Love in the Time of Data,Vintage Beats,2024-05-04 03:17:39.105863,Rock,12401,714,45,228,43051,36408,519,18-24,Canada,Male,Facebook Ads,4279,192687,1.09
2024-03-06 03:17:39.105863,6,Digital Dreams,Binary Beats,2024-05-06 03:17:39.105863,Indie,28114,147,24,1232,42572,63825,242,35-44,France,Male,Spotify Ads,1506,62320,3.48
2024-08-01 03:17:39.105863,6,Love in the Time of Data,Phantom Harmony,2024-05-01 03:17:39.105863,Rock,25056,1573,28,2428,36197,75295,991,18-24,Germany,Male,YouTube Ads,4497,169338,1.0
2024-10-27 03:17:39.105863,3,Daydreamer's Tune,Phantom Harmony,2024-04-22 03:17:39.105863,Rock,9359,226,74,87,79432,75042,612,45-54,Canada,Male,YouTube Ads,811,112835,3.3
2023-12-31 03:17:39.105863,4,Harmonic Distortion,Phantom Harmony,2024-05-02 03:17:39.105863,Electronic,22257,1260,62,803,98381,29075,122,45-54,France,Female,Twitter Campaign,2871,147861,3.26
2024-08-11 03:17:39.105863,8,Nightfall Symphony,Future Sounds,2024-04-30 03:17:39.105863,Electronic,29969,915,50,2411,97213,38118,752,25-34,Canada,Female,Twitter Campaign,2953,138684,4.15
2023-11-28 03:17:39.105863,3,Daydreamer's Tune,Orchestra of Lights,2024-05-04 03:17:39.105863,Ambient,1662,1924,76,1979,17176,97151,917,35-44,USA,Male,Twitter Campaign,440,110547,2.95
2025-02-05 03:17:39.105863,9,Nightfall Symphony,Deep Bass Nine,2024-05-05 03:17:39.105863,Ambient,23885,393,40,2842,67043,83712,540,35-44,Germany,Male,Twitter Campaign,1977,98434,2.44
2024-11-18 03:17:39.105863,7,Love in the Time of Data,Phantom Harmony,2024-05-06 03:17:39.105863,Ambient,1431,1553,35,357,97449,58156,165,18-24,Germany,Male,Instagram Ads,5961,129793,3.65
2024-04-20 03:17:39.105863,2,Love in the Time of Data,Binary Beats,2024-05-06 03:17:39.105863,Rock,12682,1950,60,473,49590,36721,754,18-24,USA,Other,Instagram Ads,494,130370,4.45
2024-11-21 03:17:39.105863,8,Echoes of Silence,Soundwave Project,2024-04-18 03:17:39.105863,Indie,2777,283,96,1521,27464,27294,794,45-54,Brazil,Male,Twitter Campaign,1981,168006,1.79
2024-06-25 03:17:39.105863,9,Bassline Rapture,Melodic Minds,2024-04-28 03:17:39.105863,Electronic,19859,573,98,2659,49802,26168,304,25-34,UK,Other,Spotify Ads,7126,43506,1.94
2024-01-05 03:17:39.105863,4,Daydreamer's Tune,Phantom Harmony,2024-04-24 03:17:39.105863,Electronic,11099,661,9,1821,37209,6483,313,25-34,Germany,Other,Spotify Ads,3968,176579,3.76
2024-04-27 03:17:39.105863,9,Digital Dreams,Vintage Beats,2024-04-22 03:17:39.105863,Pop,20265,212,25,258,53341,74990,922,35-44,Germany,Other,Twitter Campaign,4043,165509,4.61
2023-12-25 03:17:39.105863,6,Retrograde Motion,Vintage Beats,2024-05-07 03:17:39.105863,Ambient,4950,1942,89,108,33900,95791,358,25-34,Australia,Male,Spotify Ads,5648,66012,4.26
2023-08-23 03:17:39.105863,1,Nightfall Symphony,Deep Bass Nine,2024-05-02 03:17:39.105863,Pop,5488,1558,97,1093,19488,35757,147,18-24,Brazil,Other,Instagram Ads,1598,154818,3.55
2024-11-19 03:17:39.105863,1,Echoes of Tomorrow,Melodic Minds,2024-04-21 03:17:39.105863,Electronic,19121,1024,95,1045,45160,70978,899,35-44,Germany,Other,Facebook Ads,7158,148354,0.34
2023-07-30 03:17:39.105863,10,Harmonic Distortion,Vintage Beats,2024-05-05 03:17:39.105863,Indie,6429,841,98,521,20596,33220,529,45-54,Canada,Male,YouTube Ads,4395,147422,2.83
2024-09-29 03:17:39.105863,1,Harmonic Distortion,Deep Bass Nine,2024-05-03 03:17:39.105863,Electronic,19534,154,69,2733,78290,93961,872,35-44,USA,Other,YouTube Ads,2575,109132,3.98
2024-12-19 03:17:39.105863,10,Echoes of Tomorrow,Melodic Minds,2024-05-03 03:17:39.105863,Electronic,8547,504,15,2336,56932,73728,166,35-44,Canada,Other,Instagram Ads,4520,85410,0.48
2025-04-30 03:17:39.105863,5,Digital Dreams,Phantom Harmony,2024-04-24 03:17:39.105863,Pop,27673,1761,57,289,60533,7148,730,35-44,Germany,Female,Twitter Campaign,5758,83239,1.91
2024-03-25 03:17:39.105863,7,Nightfall Symphony,Binary Beats,2024-05-13 03:17:39.105863,Rock,16054,131,84,1893,57297,31368,954,35-44,France,Female,Twitter Campaign,2686,66731,0.52
2023-11-21 03:17:39.105863,2,Bassline Rapture,Binary Beats,2024-04-27 03:17:39.105863,Indie,5913,312,40,2977,37197,6529,339,45-54,France,Male,YouTube Ads,3682,164944,2.32
2024-04-09 03:17:39.105863,4,Nightfall Symphony,Binary Beats,2024-04-27 03:17:39.105863,Ambient,8912,1332,17,706,19782,37594,786,18-24,France,Female,YouTube Ads,3086,157227,0.34
2025-05-02 03:17:39.105863,3,Harmonic Distortion,Phantom Harmony,2024-05-07 03:17:39.105863,Indie,5493,740,88,634,49857,63406,820,35-44,Canada,Male,Facebook Ads,6880,120839,3.57
2024-12-04 03:17:39.105863,5,Harmonic Distortion,Future Sounds,2024-04-28 03:17:39.105863,Indie,27530,1403,9,586,28348,7117,882,45-54,Brazil,Female,Twitter Campaign,1530,68380,1.8
2025-04-14 03:17:39.105863,2,Bassline Rapture,Orchestra of Lights,2024-04-25 03:17:39.105863,Pop,21710,697,6,621,56357,11552,655,25-34,Brazil,Other,Facebook Ads,2634,174167,1.16
2023-08-10 03:17:39.105863,7,Rhythm of the Code,Phantom Harmony,2024-04-20 03:17:39.105863,Electronic,26893,542,69,864,95515,24576,901,35-44,USA,Male,Instagram Ads,383,56676,1.53
2024-11-07 03:17:39.105863,9,Bassline Rapture,Deep Bass Nine,2024-04-19 03:17:39.105863,Pop,21764,527,12,2757,64210,42887,255,35-44,Germany,Female,Spotify Ads,4368,185621,2.49
2024-03-28 03:17:39.105863,5,Retrograde Motion,Future Sounds,2024-04-22 03:17:39.105863,Electronic,29358,1182,88,744,46610,68113,119,18-24,France,Female,Spotify Ads,5432,50816,3.59
2024-12-06 03:17:39.105863,2,Digital Dreams,Vintage Beats,2024-04-28 03:17:39.105863,Rock,2679,1305,68,1009,19938,41535,999,35-44,USA,Other,YouTube Ads,2324,94457,3.1
2023-09-05 03:17:39.105863,2,Bassline Rapture,Melodic Minds,2024-04-23 03:17:39.105863,Pop,8306,748,73,1952,2551,10053,815,35-44,Australia,Female,Twitter Campaign,3078,32047,1.79
2024-07-23 03:17:39.105863,9,Echoes of Silence,Phantom Harmony,2024-04-18 03:17:39.105863,Ambient,20766,997,70,2927,64047,32011,414,45-54,Canada,Male,Twitter Campaign,7210,194587,0.59
2023-09-04 03:17:39.105863,5,Bassline Rapture,Soundwave Project,2024-04-18 03:17:39.105863,Ambient,13571,208,65,2619,94593,78602,907,35-44,Germany,Other,Facebook Ads,5158,147080,4.64
2024-12-13 03:17:39.105863,7,Retrograde Motion,Soundwave Project,2024-04-29 03:17:39.105863,Ambient,24144,1474,40,2730,86194,39969,344,45-54,Australia,Male,Instagram Ads,1465,65444,3.62
2024-06-14 03:17:39.105863,10,Rhythm of the Code,Melodic Minds,2024-04-28 03:17:39.105863,Indie,6413,781,38,480,92262,41011,882,35-44,USA,Female,YouTube Ads,5535,91574,3.25
2024-11-19 03:17:39.105863,4,Love in the Time of Data,Soundwave Project,2024-04-25 03:17:39.105863,Pop,4055,934,97,2261,61169,83680,406,45-54,USA,Female,Facebook Ads,1437,198014,2.81
2025-04-16 03:17:39.105863,2,Digital Dreams,Binary Beats,2024-04-20 03:17:39.105863,Ambient,9755,1408,93,2991,35809,30571,170,25-34,France,Female,Spotify Ads,5283,151862,2.56
2025-01-14 03:17:39.105863,1,Retrograde Motion,Melodic Minds,2024-05-08 03:17:39.105863,Indie,6041,1165,22,2425,8242,92713,584,18-24,Canada,Male,Instagram Ads,378,137856,2.72
2023-11-03 03:17:39.105863,3,Nightfall Symphony,Soundwave Project,2024-05-13 03:17:39.105863,Indie,1093,482,66,257,39088,61529,668,25-34,France,Female,Twitter Campaign,6476,129452,2.9
2024-04-16 03:17:39.105863,6,Daydreamer's Tune,Deep Bass Nine,2024-05-06 03:17:39.105863,Electronic,19956,552,9,2456,83593,38377,601,35-44,Canada,Female,Facebook Ads,3034,134465,4.53
2023-09-25 03:17:39.105863,7,Harmonic Distortion,Binary Beats,2024-05-05 03:17:39.105863,Electronic,20755,1798,71,1747,83964,67111,362,35-44,USA,Female,Spotify Ads,5046,185129,3.44
2024-06-15 03:17:39.105863,5,Retrograde Motion,Vintage Beats,2024-05-16 03:17:39.105863,Ambient,3049,794,11,863,91552,29103,455,25-34,France,Male,Facebook Ads,5767,141189,3.57
2024-09-07 03:17:39.105863,1,Digital Dreams,Phantom Harmony,2024-05-04 03:17:39.105863,Ambient,6815,1518,29,1945,41893,81657,593,25-34,Brazil,Other,Facebook Ads,2674,174159,1.06
2023-09-17 03:17:39.105863,8,Retrograde Motion,Phantom Harmony,2024-05-02 03:17:39.105863,Indie,13109,247,75,716,61783,69342,757,45-54,France,Female,Twitter Campaign,6257,158402,3.83
2024-12-02 03:17:39.105863,5,Bassline Rapture,Melodic Minds,2024-04-21 03:17:39.105863,Rock,9113,440,36,1623,92550,98397,453,45-54,Germany,Other,Facebook Ads,2918,177239,0.6
2024-08-18 03:17:39.105863,5,Echoes of Silence,Deep Bass Nine,2024-04-25 03:17:39.105863,Electronic,15890,509,96,2734,42046,60459,147,18-24,France,Male,YouTube Ads,765,138136,3.21
2025-05-11 03:17:39.105863,3,Rhythm of the Code,Binary Beats,2024-04-27 03:17:39.105863,Pop,21286,1973,16,270,99443,83601,276,45-54,Germany,Other,Twitter Campaign,3088,171943,1.55
2023-05-19 03:17:39.105863,8,Digital Dreams,Phantom Harmony,2024-04-27 03:17:39.105863,Pop,20945,995,93,2011,81713,74875,110,18-24,Germany,Male,YouTube Ads,1350,86194,3.52
2024-02-24 03:17:39.105863,1,Daydreamer's Tune,Phantom Harmony,2024-05-01 03:17:39.105863,Electronic,7866,621,53,2934,60833,36780,482,45-54,France,Male,Facebook Ads,1063,184035,1.68
2024-03-10 03:17:39.105863,3,Nightfall Symphony,Vintage Beats,2024-04-19 03:17:39.105863,Pop,17989,737,86,2980,58191,49083,804,25-34,Brazil,Female,Facebook Ads,5776,124717,1.82
2023-07-07 03:17:39.105863,7,Nightfall Symphony,Phantom Harmony,2024-05-04 03:17:39.105863,Pop,25326,1439,2,1509,25334,42790,877,35-44,UK,Other,Facebook Ads,3074,100773,2.61
2023-11-04 03:17:39.105863,7,Love in the Time of Data,Orchestra of Lights,2024-05-02 03:17:39.105863,Indie,26540,1785,76,1671,19895,3116,388,45-54,USA,Male,Spotify Ads,3338,74851,3.76
2025-05-05 03:17:39.105863,3,Retrograde Motion,Soundwave Project,2024-05-08 03:17:39.105863,Rock,15948,1448,18,1503,26704,64508,196,35-44,Australia,Female,Facebook Ads,6225,137534,0.69
2025-03-30 03:17:39.105863,8,Retrograde Motion,Binary Beats,2024-04-28 03:17:39.105863,Indie,18908,481,72,2651,92141,67963,287,18-24,France,Female,Facebook Ads,6196,79396,1.61
2024-06-27 03:17:39.105863,9,Daydreamer's Tune,Melodic Minds,2024-05-06 03:17:39.105863,Indie,1943,829,55,731,96902,87084,834,45-54,Germany,Male,Twitter Campaign,5765,127700,2.35
2024-11-29 03:17:39.105863,8,Nightfall Symphony,Phantom Harmony,2024-04-24 03:17:39.105863,Pop,12541,633,68,835,68385,6858,380,25-34,USA,Male,Twitter Campaign,1073,74090,3.5
2025-02-25 03:17:39.105863,8,Echoes of Silence,Binary Beats,2024-04-22 03:17:39.105863,Indie,18821,1291,48,2398,46221,27341,135,18-24,Australia,Female,YouTube Ads,2157,61493,1.75
2024-01-12 03:17:39.105863,8,Echoes of Silence,Binary Beats,2024-05-13 03:17:39.105863,Ambient,6297,1576,64,465,26792,11322,175,18-24,USA,Male,YouTube Ads,6714,119536,0.81
2024-07-27 03:17:39.105863,7,Digital Dreams,Soundwave Project,2024-04-27 03:17:39.105863,Pop,18970,149,44,1109,43536,96342,499,35-44,UK,Male,YouTube Ads,3649,74108,0.82
2024-08-06 03:17:39.105863,10,Nightfall Symphony,Binary Beats,2024-05-10 03:17:39.105863,Pop,1815,1435,71,576,90544,33493,388,18-24,Germany,Female,Twitter Campaign,6551,144549,1.97
2023-11-17 03:17:39.105863,9,Love in the Time of Data,Vintage Beats,2024-04-22 03:17:39.105863,Ambient,16694,1173,32,861,70641,97803,994,45-54,Germany,Other,Instagram Ads,4609,76813,3.51
2025-05-12 03:17:39.105863,2,Daydreamer's Tune,Binary Beats,2024-05-11 03:17:39.105863,Pop,14451,1063,28,1209,19150,59759,432,18-24,UK,Female,Twitter Campaign,3579,163538,0.23
2023-05-22 03:17:39.105863,9,Love in the Time of Data,Vintage Beats,2024-05-13 03:17:39.105863,Pop,20501,277,97,2027,26002,26698,910,18-24,France,Other,Facebook Ads,2821,112487,1.02
2024-07-15 03:17:39.105863,8,Retrograde Motion,Orchestra of Lights,2024-05-12 03:17:39.105863,Indie,11767,682,3,1255,22959,95472,877,25-34,Canada,Female,Spotify Ads,5578,142174,1.21
2025-02-27 03:17:39.105863,7,Retrograde Motion,Deep Bass Nine,2024-05-02 03:17:39.105863,Indie,27785,1162,35,2887,51722,53340,919,18-24,Germany,Male,Twitter Campaign,1127,59394,4.57
2025-04-14 03:17:39.105863,8,Bassline Rapture,Vintage Beats,2024-04-25 03:17:39.105863,Rock,19115,1555,82,2887,89964,92590,933,25-34,UK,Female,Facebook Ads,3331,61819,3.39
2025-02-18 03:17:39.105863,6,Nightfall Symphony,Deep Bass Nine,2024-05-10 03:17:39.105863,Indie,19636,1098,80,222,26537,78322,670,35-44,USA,Other,Facebook Ads,2167,106612,3.54
2024-10-27 03:17:39.105863,1,Digital Dreams,Vintage Beats,2024-05-15 03:17:39.105863,Ambient,24237,821,78,2750,41656,44084,353,45-54,Canada,Other,Twitter Campaign,1609,57484,4.2
2025-02-08 03:17:39.105863,3,Retrograde Motion,Orchestra of Lights,2024-05-05 03:17:39.105863,Ambient,8955,512,56,367,95732,48165,651,25-34,Canada,Female,Twitter Campaign,4564,80091,0.97
2024-01-18 03:17:39.105863,7,Nightfall Symphony,Binary Beats,2024-04-18 03:17:39.105863,Electronic,7522,630,70,2880,39542,8676,562,25-34,Germany,Other,Spotify Ads,2051,160360,3.95
2025-04-30 03:17:39.105863,4,Echoes of Tomorrow,Binary Beats,2024-04-29 03:17:39.105863,Rock,17329,1942,44,403,88414,13046,821,35-44,Australia,Other,Facebook Ads,2173,116864,1.77
2025-04-19 03:17:39.105863,9,Daydreamer's Tune,Melodic Minds,2024-04-23 03:17:39.105863,Ambient,29114,303,26,1604,63210,7799,447,45-54,Australia,Male,Twitter Campaign,2176,175215,1.06
2023-05-30 03:17:39.105863,5,Daydreamer's Tune,Binary Beats,2024-04-18 03:17:39.105863,Pop,19945,1235,9,1181,75782,5253,367,18-24,France,Other,Instagram Ads,5755,163395,2.42
2024-09-17 03:17:39.105863,10,Digital Dreams,Orchestra of Lights,2024-05-07 03:17:39.105863,Pop,1935,942,83,1247,10028,94574,546,18-24,Australia,Other,Twitter Campaign,3732,145120,4.26
2023-06-16 03:17:39.105863,9,Harmonic Distortion,Soundwave Project,2024-04-27 03:17:39.105863,Ambient,4612,719,80,805,86836,57110,945,45-54,USA,Other,Facebook Ads,3098,154325,0.62
2025-03-16 03:17:39.105863,10,Harmonic Distortion,Binary Beats,2024-05-16 03:17:39.105863,Indie,6600,576,46,1757,61060,19584,349,25-34,Germany,Female,Spotify Ads,3877,185772,1.92
2024-06-17 03:17:39.105863,5,Daydreamer's Tune,Orchestra of Lights,2024-05-07 03:17:39.105863,Pop,11323,654,96,1696,14657,57647,953,35-44,Germany,Other,Spotify Ads,6182,105471,0.24
2024-07-25 03:17:39.105863,9,Digital Dreams,Vintage Beats,2024-04-18 03:17:39.105863,Pop,29085,725,7,2529,3804,63152,715,18-24,Germany,Female,Twitter Campaign,4221,137699,4.1
2024-04-16 03:17:39.105863,4,Rhythm of the Code,Future Sounds,2024-05-10 03:17:39.105863,Electronic,22704,1755,74,132,19062,81875,442,25-34,France,Female,YouTube Ads,5830,173372,4.66
2025-02-01 03:17:39.105863,10,Love in the Time of Data,Binary Beats,2024-04-25 03:17:39.105863,Ambient,10820,457,45,578,50169,74456,566,18-24,Germany,Female,Instagram Ads,6716,142390,0.25
2024-01-15 03:17:39.105863,7,Bassline Rapture,Vintage Beats,2024-05-14 03:17:39.105863,Indie,23341,1803,10,1330,97548,7371,194,45-54,UK,Other,Facebook Ads,1645,124045,3.89
2024-01-08 03:17:39.105863,1,Digital Dreams,Future Sounds,2024-04-28 03:17:39.105863,Pop,11018,1023,91,2429,72452,57905,495,35-44,Australia,Female,Instagram Ads,4688,91868,3.7
2025-03-10 03:17:39.105863,9,Daydreamer's Tune,Orchestra of Lights,2024-04-23 03:17:39.105863,Electronic,21165,978,37,1527,61269,14248,582,18-24,UK,Other,Facebook Ads,1197,182477,1.35
2023-12-05 03:17:39.105863,7,Love in the Time of Data,Vintage Beats,2024-04-25 03:17:39.105863,Rock,7304,1502,24,2693,89407,37054,863,45-54,Germany,Other,Spotify Ads,1666,143953,1.62
2024-07-05 03:17:39.105863,7,Harmonic Distortion,Vintage Beats,2024-04-18 03:17:39.105863,Rock,16684,1275,45,2058,55686,67318,737,45-54,Germany,Female,Instagram Ads,3692,168339,2.53
2024-05-14 03:17:39.105863,5,Daydreamer's Tune,Phantom Harmony,2024-05-03 03:17:39.105863,Indie,18080,296,9,1889,42185,87224,640,18-24,Australia,Male,YouTube Ads,6846,84795,4.81
